channel_id,alt_category,start_year,views_2017,videos_2017,views_2017_quantile,videos_2017_quantile,views_2018,videos_2018,views_2018_quantile,videos_2018_quantile,views_2019,videos_2019,views_2019_quantile,videos_2019_quantile,monetized_videos,videos,monetized_percentage,avg_no_monetization,median_no_monetization,start_month,monetize_start_abs,monetize_start_rel,videos_with_donation,donation_percentage,videos_with_crypto,crypto_percentage,videos_with_merch_others,merch_others_percentage,videos_with_merch_channel,merch_channel_percentage
UCCPdJGdV3Qgm-mRe6ZbDdWA,None,2014,404427.0,112.0,2,4,1032673.0,92.0,2,3,110892.0,21.0,1,2,270.0,370,0.7297297297297297,2.7945945945945945,1.0,98,105.0,7.0,157.0,0.4243243243243243,0.0,0.0,253.0,0.6837837837837838,0.0,0.0
UC-FIowkUpK-L9sfZRCef_iw,Manosphere,2014,831686.0,110.0,2,4,564980.0,79.0,2,3,63821.0,20.0,1,2,143.0,614,0.23289902280130292,0.23941368078175895,0.0,99,101.0,2.0,0.0,0.0,0.0,0.0,143.0,0.23289902280130292,1.0,0.0016286644951140066
UCfNWf9YsYrnZZtiTSqL9f6w,None,2017,21.0,2.0,1,1,1571.0,83.0,0,3,417.0,34.0,0,2,0.0,119,0.0,0.0,0.0,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC-Or4JV-ikWES6ZwCVN__PA,Manosphere,2017,2001.0,9.0,1,1,32756.0,61.0,0,3,16740.0,26.0,0,2,3.0,96,0.03125,0.03125,0.0,141,141.0,0.0,0.0,0.0,0.0,0.0,3.0,0.03125,0.0,0.0
UCZNbfx5OK_g_36R4AIGMrQg,None,2017,8627.0,13.0,1,2,6465.0,21.0,0,1,170.0,1.0,0,0,0.0,35,0.0,0.0,0.0,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC53xy_lISZ80dAj3kKT84HA,None,2017,174629.0,19.0,1,2,56755.0,17.0,0,1,12859.0,4.0,0,0,39.0,40,0.975,3.15,2.5,140,140.0,0.0,0.0,0.0,0.0,0.0,39.0,0.975,0.0,0.0
UCmzjD8K7LfpkYs-hs3fZP1w,Alt-right,2017,114329.0,28.0,1,2,18358.5,11.0,0,1,0.0,0.0,0,0,16.0,39,0.41025641025641024,0.5384615384615384,0.0,135,137.0,2.0,16.0,0.41025641025641024,0.0,0.0,5.0,0.1282051282051282,0.0,0.0
UC-gs1e4-V16TM5mgo5d_xuw,Manosphere,2017,53211.0,13.0,1,2,35225.0,15.0,0,1,2047.0,3.0,0,0,0.0,31,0.0,0.0,0.0,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC3qiiZEDISBYREijEXMVSFQ,None,2016,25864608.0,201.0,4,4,11354079.0,62.0,4,3,1545909.0,13.0,3,1,103.0,330,0.31212121212121213,0.3151515151515151,0.0,127,133.0,6.0,102.0,0.3090909090909091,0.0,0.0,1.0,0.0030303030303030303,1.0,0.0030303030303030303
UC-jlxuVAVEl2PXTaGno7gSA,Alt-lite,2016,17985567.0,100.0,4,4,22776196.5,55.0,4,3,1053058.0,14.0,3,1,274.0,279,0.982078853046595,2.7562724014336917,2.0,127,127.0,0.0,274.0,0.982078853046595,0.0,0.0,0.0,0.0,59.0,0.2114695340501792
UCOIx0QtDr791Oq__Q06HuEg,None,2012,59740.0,18.0,1,2,22427.0,15.0,0,1,18596.0,13.0,1,1,0.0,110,0.0,0.0,0.0,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC0-Uk0ex4khy7c-nYy6Ex-Q,Manosphere,2012,89755.0,18.0,1,2,22181.0,18.0,0,1,19361.0,12.0,1,1,4.0,117,0.03418803418803419,0.08547008547008547,0.0,76,95.0,19.0,0.0,0.0,0.0,0.0,4.0,0.03418803418803419,0.0,0.0
UCppfKZCouwGuXVwjybCOxPA,None,2014,7169.0,1.0,1,1,35145.0,5.0,0,0,945.0,1.0,0,0,0.0,12,0.0,0.0,0.0,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCuzsm6Qa5gNuyk1zezdguTg,None,2014,12461.0,2.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,41,0.0,0.0,0.0,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCWBlq-oikBpsYJjBZ5H5WeA,None,2014,3843.0,2.0,1,1,3112.0,2.0,0,0,4362.0,3.0,0,0,0.0,25,0.0,0.0,0.0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCHrQbK89WUmtsLUAOLdtkkA,None,2014,198064.0,5.0,1,1,37145.0,2.0,0,0,0.0,0.0,0,0,52.0,52,1.0,1.0,1.0,104,104.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,0.0,0.0
UC0G7RJSfUaWa2Zfw_0Jyoug,Manosphere,2014,5299.0,2.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,12,0.0,0.0,0.0,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCIl-NGN7bGS4UuMc1vJTyoQ,Manosphere,2014,141.0,2.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,7.0,48,0.14583333333333334,0.22916666666666666,0.0,97,129.0,32.0,0.0,0.0,0.0,0.0,7.0,0.14583333333333334,0.0,0.0
UCPLa73c0_QQMZipl1HybtHg,Manosphere,2014,53303.0,4.0,1,1,5082.0,1.0,0,0,0.0,0.0,0,0,0.0,43,0.0,0.0,0.0,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC_7Bt0vnvdJqAwF8Ow8iT0g,Manosphere,2014,22088.0,10.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,5.0,43,0.11627906976744186,0.11627906976744186,0.0,97,107.0,10.0,4.0,0.09302325581395349,0.0,0.0,1.0,0.023255813953488372,0.0,0.0
UCexkX5V0UaJaJGT7wDPkVJg,None,2018,0.0,0.0,0,0,2920.0,13.0,0,1,1397.0,24.0,0,2,0.0,37,0.0,0.0,0.0,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC69lWS7UMbBQc-9yqp4nGjA,None,2018,0.0,0.0,0,0,3848.0,8.0,0,1,14018.0,37.0,0,2,0.0,45,0.0,0.0,0.0,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC0b-vEnPRxtkMJj7xxDnJIA,Alt-right,2018,0.0,0.0,0,0,11165.0,15.0,0,1,14172.0,34.0,0,2,1.0,49,0.02040816326530612,0.02040816326530612,0.0,151,157.0,6.0,0.0,0.0,0.0,0.0,1.0,0.02040816326530612,0.0,0.0
UCG5aDTHFulVQViF9E-FTzNw,Manosphere,2018,0.0,0.0,0,0,10947.0,16.0,0,1,7504.0,18.0,0,2,0.0,34,0.0,0.0,0.0,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCmMKeHNK3W2UDGnYckZJ1zQ,None,2017,6594054.0,48.0,4,3,28801094.0,117.0,4,4,7818144.0,64.0,4,3,65.0,229,0.2838427947598253,0.5982532751091703,0.0,140,140.0,0.0,10.0,0.043668122270742356,0.0,0.0,38.0,0.16593886462882096,22.0,0.09606986899563319
UC0it1cu-mt_IcvLTQ4CWcHw,Manosphere,2017,10843490.0,78.0,4,3,21330837.0,202.0,4,4,5535960.0,84.0,4,3,357.0,364,0.9807692307692307,5.34065934065934,5.0,142,142.0,0.0,354.0,0.9725274725274725,0.0,0.0,270.0,0.7417582417582418,347.0,0.9532967032967034
UCx2mIem0sg78ALHBM8XryZA,None,2018,0.0,0.0,0,0,727.0,18.0,0,1,7979.0,8.0,0,1,1.0,26,0.038461538461538464,0.038461538461538464,0.0,148,164.0,16.0,0.0,0.0,0.0,0.0,1.0,0.038461538461538464,0.0,0.0
UCEYgGr0ry9I5dYTqyibURnw,None,2018,0.0,0.0,0,0,1441.0,10.0,0,1,397.0,11.0,0,1,0.0,21,0.0,0.0,0.0,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC0pud8uplkWWp8SYXjS828g,Manosphere,2018,0.0,0.0,0,0,1710.0,9.0,0,1,1008.0,7.0,0,1,0.0,16,0.0,0.0,0.0,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCVyzFlPnWjqrgVljH8QUiCQ,Alt-right,2018,0.0,0.0,0,0,8601.0,21.0,0,1,7625.0,15.0,0,1,0.0,36,0.0,0.0,0.0,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCTuZT0heyxJNjV2BezNkyOQ,None,2018,0.0,0.0,0,0,2977943.0,37.0,3,2,190035.0,32.0,2,2,0.0,69,0.0,0.0,0.0,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC56hfCJtsBjk3mkehswP5cw,None,2018,0.0,0.0,0,0,4790166.0,26.0,3,2,662404.0,31.0,2,2,2.0,57,0.03508771929824561,0.07017543859649122,0.0,149,157.0,8.0,0.0,0.0,0.0,0.0,2.0,0.03508771929824561,0.0,0.0
UCHYCpomE3cVbVyLY_KmGRpw,None,2018,0.0,0.0,0,0,1767537.0,36.0,3,2,598035.0,29.0,2,2,18.0,65,0.27692307692307694,0.27692307692307694,0.0,146,161.0,15.0,18.0,0.27692307692307694,0.0,0.0,0.0,0.0,0.0,0.0
UC0qSkLTzo-40rA-WvzjTHDg,Manosphere,2018,0.0,0.0,0,0,1495986.0,26.0,3,2,699627.0,23.0,2,2,0.0,49,0.0,0.0,0.0,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCkS25_BA441NQMkbJG_k9Kg,Manosphere,2018,0.0,0.0,0,0,3326416.0,46.0,3,2,707656.0,20.0,2,2,53.0,66,0.803030303030303,5.2727272727272725,6.5,146,146.0,0.0,43.0,0.6515151515151515,0.0,0.0,53.0,0.803030303030303,21.0,0.3181818181818182
UCvmKbukYpA8SagnjSHt_NfQ,Manosphere,2018,0.0,0.0,0,0,1715692.0,42.0,3,2,596085.0,23.0,2,2,0.0,65,0.0,0.0,0.0,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCP4dPIYIzbuZEF5aYKCQ9qQ,None,2007,2925507.0,33.0,3,2,1447582.0,27.0,2,2,196893.0,10.0,2,1,112.0,132,0.8484848484848485,2.4318181818181817,2.0,18,114.0,96.0,99.0,0.75,0.0,0.0,103.0,0.7803030303030303,1.0,0.007575757575757576
UC16j6EppP0K85CzYMduNCqw,Manosphere,2007,1158607.0,29.0,3,2,744776.0,34.0,2,2,249425.0,8.0,2,1,66.0,239,0.27615062761506276,2.1422594142259412,0.0,18,43.0,25.0,0.0,0.0,43.0,0.1799163179916318,66.0,0.27615062761506276,0.0,0.0
UCtAmZMXwHwwL2snbgoIpOOg,None,2015,13198.0,13.0,1,2,3753.0,3.0,0,0,780.0,4.0,0,0,14.0,55,0.2545454545454545,0.4909090909090909,0.0,110,110.0,0.0,0.0,0.0,0.0,0.0,14.0,0.2545454545454545,0.0,0.0
UC1B82kNwoGlRwcFt3xWa6Rg,Alt-right,2015,93187.0,20.0,1,2,4464.0,5.0,0,0,839.0,4.0,0,0,0.0,34,0.0,0.0,0.0,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCrVoIIjJ-3-aSpLqpXu3fbQ,None,2016,166316.0,3.0,1,1,0.0,0.0,0,0,12668.0,2.0,0,0,0.0,12,0.0,0.0,0.0,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCjEHhO4FosyrLzl9Ebdnr4A,None,2016,170393.0,5.0,1,1,10716.0,3.0,0,0,4976.0,2.0,0,0,0.0,57,0.0,0.0,0.0,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCTehZuXVy6Tu077lBs43CiQ,None,2016,41414.0,3.0,1,1,31049.0,1.0,0,0,0.0,0.0,0,0,0.0,52,0.0,0.0,0.0,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCyQFVPAC56Z6lzGcMYOVeSA,None,2016,106592.0,5.0,1,1,31105.0,2.0,0,0,16165.0,1.0,0,0,3.0,22,0.13636363636363635,0.13636363636363635,0.0,123,143.0,20.0,0.0,0.0,0.0,0.0,3.0,0.13636363636363635,0.0,0.0
UC5g_K96lEUtl5Od9634JSdw,None,2016,5564.0,1.0,1,1,7250.0,2.0,0,0,8629.0,3.0,0,0,0.0,7,0.0,0.0,0.0,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCDk9xsTT_j1YKxa8k0cb1Gw,None,2016,49839.0,3.0,1,1,26002.0,1.0,0,0,0.0,0.0,0,0,0.0,39,0.0,0.0,0.0,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC1GvdBQyTeP8eCbcqdRWiZA,Manosphere,2016,27570.0,12.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,17,0.0,0.0,0.0,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC7zgrGKsGDeeu9xrz2qNTXg,Alt-right,2016,21436.0,6.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,13,0.0,0.0,0.0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCFmGu_0gJFKQWrbBp5N3oqw,Manosphere,2016,7013.0,2.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,16,0.0,0.0,0.0,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCMBL8vkod4OKHgW_QqvfXwA,Manosphere,2016,126029.0,7.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,9,0.0,0.0,0.0,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCQ69s6pIPwV5tioRAGrG0Tw,Manosphere,2016,19708.0,4.0,1,1,9396.0,3.0,0,0,0.0,0.0,0,0,0.0,12,0.0,0.0,0.0,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCSJt8MQ0bqoAbbFIyu8qOXA,Manosphere,2016,24169.0,4.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,41.0,53,0.7735849056603774,0.7735849056603774,1.0,124,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.7735849056603774
UCIvMXWaKOpG5vhe93An0QRw,None,2015,150713.0,50.0,1,3,52878.0,24.0,0,2,9453.0,16.0,0,1,0.0,153,0.0,0.0,0.0,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCEn3EkGL2ecVnu1xqzb2biA,None,2015,24768.0,63.0,1,3,14986.0,29.0,0,2,12213.0,12.0,0,1,65.0,114,0.5701754385964912,0.5701754385964912,1.0,115,139.0,24.0,65.0,0.5701754385964912,0.0,0.0,0.0,0.0,0.0,0.0
UC1uqC_EGj8qge9msaf699YQ,Manosphere,2015,52277.0,44.0,1,3,19986.0,27.0,0,2,2574.0,7.0,0,1,12.0,143,0.08391608391608392,0.1888111888111888,0.0,116,130.0,14.0,12.0,0.08391608391608392,0.0,0.0,0.0,0.0,0.0,0.0
UCcYXfb3ftov8m-dwcDpO00g,Manosphere,2015,131517.5,46.0,1,3,25537.0,24.0,0,2,11608.0,12.0,0,1,7.0,163,0.04294478527607362,0.10429447852760736,0.0,113,114.0,1.0,7.0,0.04294478527607362,0.0,0.0,1.0,0.006134969325153374,0.0,0.0
UCc51MEPtNjh-aStZPAlLywQ,None,2009,0.0,0.0,0,0,201.0,1.0,0,0,0.0,0.0,0,0,0.0,49,0.0,0.0,0.0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC258xnugPLjXRPO34QACiBw,Manosphere,2009,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,17,0.0,0.0,0.0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCHTmRpFd1hfRaT4JojMRnAQ,None,2013,0.0,0.0,0,0,12589.0,1.0,0,0,13956.0,1.0,0,0,1.0,11,0.09090909090909091,0.09090909090909091,0.0,87,87.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,0.0,0.0
UCRV4PMHhuGZ0mJgHs1f1tkg,None,2013,0.0,0.0,0,0,8006.0,2.0,0,0,5147.0,4.0,0,0,0.0,29,0.0,0.0,0.0,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCFlu3dRIqSlTZgdCPzG7GkA,None,2013,0.0,0.0,0,0,0.0,0.0,0,0,2428.0,3.0,0,0,0.0,38,0.0,0.0,0.0,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCUDR5r3ow3goI1iZgGlnoyw,None,2013,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,121,0.0,0.0,0.0,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCshbzNZhSwE4G2qQNtXSyRQ,None,2013,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,96.0,101,0.9504950495049505,0.9603960396039604,1.0,89,99.0,10.0,0.0,0.0,0.0,0.0,1.0,0.009900990099009901,96.0,0.9504950495049505
UCjCcWPV4umoHUrYmgOSvPvw,None,2013,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,1,1.0,1.0,1.0,94,94.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
UCCX9lADPjAm0jJ42kJ7RKqQ,None,2013,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,271,0.0,0.0,0.0,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCMjWvM8m3Ux_GjtIumJ4cSg,None,2013,0.0,0.0,0,0,2247.0,6.0,0,0,0.0,0.0,0,0,0.0,66,0.0,0.0,0.0,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC2AopvAmRGD2rGjG6PK97Hg,Alt-lite,2013,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,19,0.0,0.0,0.0,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC3eWseER6XOMR6RcwcIJ23A,Alt-right,2013,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,33,0.030303030303030304,0.030303030303030304,0.0,87,87.0,0.0,0.0,0.0,0.0,0.0,1.0,0.030303030303030304,0.0,0.0
UC7FwgvmNdQC_3KJhew7cfNQ,Alt-right,2013,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,2.0,68,0.029411764705882353,0.07352941176470588,0.0,89,106.0,17.0,0.0,0.0,0.0,0.0,2.0,0.029411764705882353,0.0,0.0
UCFH8kR8gq7nn9GqSpgwu1kQ,Manosphere,2013,0.0,0.0,0,0,10867.0,2.0,0,0,1002.0,1.0,0,0,2.0,110,0.01818181818181818,0.01818181818181818,0.0,95,108.0,13.0,0.0,0.0,0.0,0.0,2.0,0.01818181818181818,0.0,0.0
UCKmcfC22VcMbUMJAAWq9zdw,Alt-right,2013,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,10,0.0,0.0,0.0,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCi-ZsSk7G8z2G12KgTjKgZw,Manosphere,2013,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,14,0.0,0.0,0.0,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCkFWCK3PrJXjo4Uv5_8l1cA,Manosphere,2013,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,43,0.0,0.0,0.0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCrSJF7GT6MOm6PxYmv0H3_g,Manosphere,2013,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,169,0.005917159763313609,0.005917159763313609,0.0,94,102.0,8.0,0.0,0.0,0.0,0.0,1.0,0.005917159763313609,0.0,0.0
UCWzQ5i7blwuqI9RaOnV9uTQ,None,2017,204276.0,2.0,1,1,36562.0,17.0,0,1,2608.0,1.0,0,0,0.0,20,0.0,0.0,0.0,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCvo8W3Tf_L4mt_9ie29Setw,None,2017,562.0,2.0,1,1,15122.0,13.0,0,1,779.0,3.0,0,0,0.0,18,0.0,0.0,0.0,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC2JVrseRgh0ccDQ7c8qnXTQ,Alt-right,2017,2399.0,2.0,1,1,51009.0,10.0,0,1,16343.0,3.0,0,0,2.0,15,0.13333333333333333,0.13333333333333333,0.0,142,156.0,14.0,2.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
UCVOPAzWt7c7bG1r2WkmV3Jg,Manosphere,2017,37403.0,12.0,1,1,1828.0,9.0,0,1,0.0,0.0,0,0,0.0,21,0.0,0.0,0.0,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCaatErBXOnHyMUydnW2ZC5A,None,2018,0.0,0.0,0,0,1018626.0,170.0,2,4,924631.0,94.0,3,4,3.0,264,0.011363636363636364,0.01893939393939394,0.0,146,150.0,4.0,0.0,0.0,0.0,0.0,3.0,0.011363636363636364,0.0,0.0
UC2LSaEGBHvAvNf9ufcJfk2w,Alt-right,2018,0.0,0.0,0,0,524511.0,129.0,2,4,1167379.0,194.0,3,4,0.0,323,0.0,0.0,0.0,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCfpRe6XAC55-P4yOnBpDgbg,None,2015,648325.0,29.0,2,2,1007859.0,25.0,2,2,51698.0,10.0,1,1,103.0,104,0.9903846153846154,17.317307692307693,19.0,112,112.0,0.0,103.0,0.9903846153846154,0.0,0.0,103.0,0.9903846153846154,0.0,0.0
UC2XMvfBq5w2P4_ZYOsMlxVg,Manosphere,2015,608578.0,13.0,2,2,662651.0,28.0,2,2,112661.0,8.0,1,1,0.0,95,0.0,0.0,0.0,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCKGkPTT189ckB56safutTXQ,None,2017,337574.0,72.0,2,3,202406.0,55.0,1,3,56570.0,6.0,1,1,36.0,133,0.2706766917293233,0.7218045112781954,0.0,135,135.0,0.0,21.0,0.15789473684210525,0.0,0.0,18.0,0.13533834586466165,0.0,0.0
UC2nUwy3lWySoH2tWUiSeOgA,Alt-lite,2017,606677.0,50.0,2,3,149929.0,66.0,1,3,43447.0,9.0,1,1,0.0,125,0.0,0.0,0.0,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCb7vGKxbugM2qFAtmiJYLGA,None,2015,44750.0,10.0,1,1,1613.0,1.0,0,0,623.0,1.0,0,0,0.0,75,0.0,0.0,0.0,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCpqfUqx0iOUkATufm3LmdMw,None,2015,10785.0,6.0,1,1,15742.0,4.0,0,0,840.0,1.0,0,0,1.0,66,0.015151515151515152,0.015151515151515152,0.0,113,136.0,23.0,0.0,0.0,0.0,0.0,1.0,0.015151515151515152,0.0,0.0
UCpXgWjNB4b6POUSuYWG26qw,None,2015,18202.0,4.0,1,1,4358.0,2.0,0,0,293.0,1.0,0,0,0.0,38,0.0,0.0,0.0,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCQWKajYfXHjLs1pG-G7oUUQ,None,2015,6642.0,2.0,1,1,335.0,1.0,0,0,296.0,2.0,0,0,0.0,11,0.0,0.0,0.0,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCAyiDWjEgnJSyL54dxsxCvw,None,2015,5093.0,2.0,1,1,4634.0,6.0,0,0,0.0,0.0,0,0,0.0,24,0.0,0.0,0.0,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC4GlB-eC0vvCdckZ0eMz8EA,None,2015,8963.0,7.0,1,1,3882.0,5.0,0,0,0.0,0.0,0,0,0.0,18,0.0,0.0,0.0,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCmW0lGQtBEfGgjfbcC3lZWg,None,2015,3636.0,2.0,1,1,0.0,0.0,0,0,208.0,1.0,0,0,0.0,10,0.0,0.0,0.0,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCn8mo6wvu5AjWeA5iqKM32g,None,2015,3372.0,2.0,1,1,2900.0,5.0,0,0,516.0,1.0,0,0,0.0,21,0.0,0.0,0.0,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCPl4PoOjnVKMNBNWfOIGF3A,None,2015,13945.0,8.0,1,1,4390.0,4.0,0,0,1727.0,1.0,0,0,0.0,64,0.0,0.0,0.0,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC2qovl2JjYyMI_cqznjSGWg,Manosphere,2015,102678.0,8.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,36,0.0,0.0,0.0,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCE34NceQJKjipx5CRG8Qi1Q,Manosphere,2015,12096.0,9.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,21.0,21,1.0,1.0,1.0,110,110.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0
UCQHb0fs5LiCGf8E8o_duxNQ,Alt-right,2015,2877.0,1.0,1,1,6864.0,2.0,0,0,0.0,0.0,0,0,0.0,8,0.0,0.0,0.0,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCU80Ocd--K1vzTGYxMjEiOw,Manosphere,2015,74018.0,4.0,1,1,26810.0,7.0,0,0,50.0,1.0,0,0,1.0,18,0.05555555555555555,0.05555555555555555,0.0,118,126.0,8.0,0.0,0.0,0.0,0.0,1.0,0.05555555555555555,0.0,0.0
UCXWynYLv9kfV_r7FpNTaJaA,Manosphere,2015,144641.0,11.0,1,1,0.0,0.0,0,0,309.0,1.0,0,0,1.0,224,0.004464285714285714,0.004464285714285714,0.0,115,123.0,8.0,0.0,0.0,0.0,0.0,1.0,0.004464285714285714,0.0,0.0
UCdMPdytnpICXabqQE7LG-sQ,Manosphere,2015,72942.0,11.0,1,1,8130.0,2.0,0,0,0.0,0.0,0,0,2.0,95,0.021052631578947368,0.021052631578947368,0.0,116,116.0,0.0,2.0,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.0
UCgt1Qx_QBSzF9SLMLY2UnNA,Manosphere,2015,3092.0,2.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,4.0,38,0.10526315789473684,0.15789473684210525,0.0,118,118.0,0.0,0.0,0.0,0.0,0.0,4.0,0.10526315789473684,0.0,0.0
UCn1fwrq_QO0WkzBjdIM-8uQ,Manosphere,2015,46531.0,1.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,222,0.0,0.0,0.0,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
